Date,Time,Symbol,Quantity,Price,Side
01/02/2025,09:23:07,GOOG,250,192.14,Sell
01/02/2025,09:23:07,AMZN,250,221.34,Sell
01/02/2025,09:23:11,MSFT,250,424.83,Buy
01/02/2025,09:23:11,MSFT,250,424.51,Sell
01/02/2025,09:24:06,AAPL,250,251.90,Buy
01/02/2025,09:25:08,META,250,594.00,Buy
01/02/2025,09:26:02,MSFT,250,424.58,Sell
01/02/2025,09:26:11,AMZN,250,221.55,Buy
01/02/2025,09:27:02,AMZN,250,221.32,Buy
01/02/2025,09:27:07,META,250,592.76,Sell
01/02/2025,09:27:11,AAPL,250,251.89,Buy
01/02/2025,09:27:59,AMZN,250,221.25,Buy
01/02/2025,09:27:59,AMZN,250,221.01,Sell
01/02/2025,09:28:10,AAPL,250,251.77,Buy
01/02/2025,09:28:10,AAPL,250,251.64,Sell
01/02/2025,09:28:11,MSFT,250,424.30,Sell
01/02/2025,09:29:00,MSFT,250,424.33,Sell
01/02/2025,09:29:01,AMZN,250,221.01,Sell
01/02/2025,09:29:02,META,250,592.70,Sell
01/02/2025,09:29:10,AAPL,250,251.65,Sell
01/02/2025,09:29:59,AAPL,250,251.78,Buy
01/02/2025,09:31:05,MSFT,250,424.53,Sell
01/02/2025,09:31:05,AAPL,250,251.65,Sell
01/02/2025,09:33:05,AAPL,250,251.98,Buy
01/02/2025,09:33:05,AAPL,250,251.72,Sell
01/02/2025,09:33:07,META,250,592.85,Sell
01/02/2025,09:33:50,AMZN,250,221.05,Sell
01/02/2025,09:34:02,AAPL,250,251.80,Buy
01/02/2025,09:34:04,MSFT,250,424.57,Sell
01/02/2025,09:34:21,AMZN,250,221.05,Sell
01/02/2025,09:35:11,AAPL,250,251.60,Sell
01/02/2025,09:36:07,AMZN,250,221.01,Sell
01/02/2025,09:36:09,MSFT,250,424.87,Buy
01/02/2025,09:36:11,AAPL,250,251.80,Buy
01/02/2025,09:36:11,AAPL,250,251.61,Sell
01/02/2025,09:36:59,MSFT,250,424.79,Buy
01/02/2025,09:37:06,AAPL,250,251.69,Buy
01/02/2025,09:37:11,AMZN,250,221.14,Buy
01/02/2025,09:38:11,MSFT,250,424.24,Sell
01/02/2025,09:39:05,AMZN,250,221.09,Buy
01/02/2025,09:39:11,AAPL,250,251.50,Buy
01/02/2025,09:39:11,AAPL,250,251.33,Sell
01/02/2025,09:39:38,AMZN,250,221.05,Buy
01/02/2025,09:39:38,AMZN,250,221.00,Sell
01/02/2025,09:39:39,MSFT,250,424.51,Buy
01/02/2025,09:40:07,AAPL,250,251.49,Buy
01/02/2025,09:40:11,META,250,593.44,Buy
01/02/2025,09:40:11,META,250,592.53,Sell
01/02/2025,09:42:05,AMZN,250,221.01,Sell
01/02/2025,09:42:10,AAPL,250,251.32,Sell
01/02/2025,09:42:47,AMZN,250,221.01,Sell
01/02/2025,09:43:10,AAPL,250,251.54,Buy
01/02/2025,09:43:10,AAPL,250,251.35,Sell
01/02/2025,09:44:09,AMZN,250,221.25,Buy
01/02/2025,09:45:06,AAPL,250,251.41,Sell
01/02/2025,09:46:00,MSFT,250,424.87,Buy
01/02/2025,09:47:10,AAPL,250,251.53,Buy
01/02/2025,09:48:10,AAPL,250,251.47,Sell
01/02/2025,09:49:11,AAPL,250,251.31,Sell
01/02/2025,09:51:03,AAPL,250,251.22,Sell
01/02/2025,09:51:09,MSFT,250,424.56,Sell
01/02/2025,09:51:51,META,250,593.00,Buy
01/02/2025,09:52:08,MSFT,250,425.36,Buy
01/02/2025,09:52:08,MSFT,250,425.00,Sell
01/02/2025,09:52:09,AAPL,250,251.21,Sell
01/02/2025,09:52:10,AMZN,250,221.45,Buy
01/02/2025,09:52:10,AMZN,250,221.26,Sell
01/02/2025,09:53:01,MSFT,250,425.30,Buy
01/02/2025,09:53:07,AMZN,250,221.45,Buy
01/02/2025,09:54:01,AMZN,250,221.26,Sell
01/02/2025,09:54:01,MSFT,250,425.29,Buy
01/02/2025,09:54:09,AAPL,250,251.21,Sell
01/02/2025,09:55:02,AAPL,250,251.21,Sell
01/02/2025,09:55:04,MSFT,250,425.00,Sell
01/02/2025,09:55:06,META,250,592.52,Sell
01/02/2025,09:55:09,AMZN,250,221.26,Sell
01/02/2025,09:56:08,META,250,592.97,Buy
01/02/2025,09:57:11,AMZN,250,221.53,Buy
01/02/2025,09:57:47,MSFT,250,425.21,Buy
01/02/2025,09:58:09,AAPL,250,251.21,Sell
01/02/2025,09:59:11,AMZN,250,221.25,Sell
01/02/2025,10:01:07,GOOG,250,192.05,Buy
01/02/2025,10:01:09,MSFT,250,425.00,Sell
01/02/2025,10:02:10,AAPL,250,251.22,Sell
01/02/2025,10:03:51,AAPL,250,251.37,Buy
01/02/2025,10:04:04,AMZN,250,221.82,Buy
01/02/2025,10:05:01,MSFT,250,425.14,Buy
01/02/2025,10:05:10,AMZN,250,221.87,Buy
01/02/2025,10:06:44,MSFT,250,425.11,Buy
01/02/2025,10:06:44,MSFT,250,425.00,Sell
01/02/2025,10:07:11,META,250,591.63,Sell
01/02/2025,10:07:11,AMZN,250,221.34,Sell
01/02/2025,10:08:00,AMZN,250,221.34,Sell
01/02/2025,10:08:02,AAPL,250,251.27,Buy
01/02/2025,10:08:08,MSFT,250,425.11,Buy
01/02/2025,10:08:08,MSFT,250,424.78,Sell
01/02/2025,10:09:09,MSFT,250,424.86,Sell
01/02/2025,10:10:06,AMZN,250,221.72,Buy
01/02/2025,10:11:06,META,250,591.30,Sell
01/02/2025,10:11:10,AMZN,250,221.63,Buy
01/02/2025,10:11:44,AAPL,250,250.90,Buy
01/02/2025,10:12:11,AMZN,250,221.23,Sell
01/02/2025,10:12:46,MSFT,250,424.67,Sell
01/02/2025,10:13:08,AAPL,250,250.81,Buy
01/02/2025,10:13:46,AAPL,250,250.79,Buy
01/02/2025,10:14:10,MSFT,250,424.88,Buy
01/02/2025,10:15:04,AAPL,250,250.73,Buy
01/02/2025,10:15:11,AMZN,250,221.49,Buy
01/02/2025,10:15:56,AAPL,250,250.72,Buy
01/02/2025,10:16:11,GOOG,250,191.47,Sell
01/02/2025,10:18:58,AMZN,250,221.28,Sell
01/02/2025,10:19:06,AAPL,250,250.72,Buy
01/02/2025,10:19:06,AAPL,250,250.64,Sell
01/02/2025,10:19:50,MSFT,250,424.92,Sell
01/02/2025,10:20:10,AMZN,250,221.55,Buy
01/02/2025,10:20:10,AMZN,250,221.26,Sell
01/02/2025,10:20:11,AAPL,250,250.72,Buy
01/02/2025,10:22:08,AAPL,250,250.91,Buy
01/02/2025,10:22:11,MSFT,250,424.92,Sell
01/02/2025,10:23:10,MSFT,250,424.94,Sell
01/02/2025,10:23:11,AAPL,250,250.67,Sell
01/02/2025,10:24:08,AAPL,250,250.91,Buy
01/02/2025,10:24:50,AAPL,250,250.91,Buy
01/02/2025,10:25:11,AMZN,250,221.27,Sell
01/02/2025,10:25:55,AAPL,250,250.91,Buy
01/02/2025,10:26:11,AMZN,250,221.26,Sell
01/02/2025,10:27:09,AAPL,250,250.73,Sell
01/02/2025,10:28:04,MSFT,250,425.28,Buy
01/02/2025,10:28:11,AMZN,250,221.57,Buy
01/02/2025,10:28:11,AAPL,250,250.71,Sell
01/02/2025,10:28:57,MSFT,250,425.28,Buy
01/02/2025,10:28:57,MSFT,250,424.94,Sell
01/02/2025,10:29:05,AAPL,250,250.85,Buy
01/02/2025,10:29:05,AAPL,250,250.66,Sell
01/02/2025,10:29:07,AMZN,250,221.55,Buy
01/02/2025,10:30:01,AAPL,250,250.91,Buy
01/02/2025,10:30:01,AAPL,250,250.68,Sell
01/02/2025,10:30:07,AMZN,250,221.20,Sell
01/02/2025,10:31:00,MSFT,250,425.30,Buy
01/02/2025,10:31:10,AAPL,250,250.91,Buy
01/02/2025,10:31:10,AAPL,250,250.70,Sell
01/02/2025,10:31:10,AMZN,250,221.52,Buy
01/02/2025,10:32:11,MSFT,250,425.30,Buy
01/02/2025,10:32:11,AMZN,250,221.48,Buy
01/02/2025,10:33:53,AAPL,250,250.91,Buy
01/02/2025,10:33:53,AAPL,250,250.77,Sell
01/02/2025,10:34:35,AAPL,250,250.81,Sell
01/02/2025,10:35:09,AMZN,250,221.41,Sell
01/02/2025,10:35:32,AAPL,250,250.91,Buy
01/02/2025,10:35:32,AAPL,250,250.80,Sell
01/02/2025,10:36:09,MSFT,250,425.58,Buy
01/02/2025,10:36:11,AMZN,250,221.76,Buy
01/02/2025,10:38:10,GOOG,250,191.75,Buy
01/02/2025,10:38:10,AMZN,250,221.76,Buy
01/02/2025,10:38:20,AAPL,250,250.91,Buy
01/02/2025,10:38:20,AAPL,250,250.80,Sell
01/02/2025,10:39:58,AAPL,250,250.80,Sell
01/02/2025,10:41:10,AAPL,250,250.91,Buy
01/02/2025,10:41:10,AAPL,250,250.80,Sell
01/02/2025,10:42:46,AAPL,250,250.91,Buy
01/02/2025,10:43:05,AMZN,250,221.49,Sell
01/02/2025,10:43:11,MSFT,250,425.16,Sell
01/02/2025,10:44:08,MSFT,250,425.19,Sell
01/02/2025,10:44:10,AAPL,250,250.80,Sell
01/02/2025,10:44:10,AMZN,250,221.47,Sell
01/02/2025,10:44:59,AAPL,250,250.91,Buy
01/02/2025,10:44:59,AAPL,250,250.80,Sell
01/02/2025,10:45:46,AAPL,250,250.83,Sell
01/02/2025,10:46:05,MSFT,250,425.21,Sell
01/02/2025,10:46:10,AMZN,250,221.47,Sell
01/02/2025,10:47:04,MSFT,250,425.22,Sell
01/02/2025,10:47:05,AMZN,250,221.52,Sell
01/02/2025,10:47:10,AAPL,250,250.91,Buy
01/02/2025,10:47:57,MSFT,250,425.59,Buy
01/02/2025,10:49:11,AAPL,250,250.90,Buy
01/02/2025,10:49:11,AAPL,250,250.80,Sell
01/02/2025,10:49:43,AAPL,250,250.91,Buy
01/02/2025,10:50:52,MSFT,250,425.27,Sell
01/02/2025,10:51:11,AMZN,250,221.51,Sell
01/02/2025,10:51:11,AAPL,250,250.89,Buy
01/02/2025,10:51:11,AAPL,250,250.64,Sell
01/02/2025,10:52:07,MSFT,250,425.47,Buy
01/02/2025,10:52:11,AAPL,250,250.79,Buy
01/02/2025,10:53:11,MSFT,250,425.39,Buy
01/02/2025,10:53:11,AMZN,250,221.25,Sell
01/02/2025,10:53:11,GOOG,250,191.40,Sell
01/02/2025,10:54:09,AAPL,250,250.70,Buy
01/02/2025,10:54:09,AAPL,250,250.48,Sell
01/02/2025,10:55:08,AMZN,250,221.57,Buy
01/02/2025,10:55:10,AAPL,250,250.70,Buy
01/02/2025,10:56:10,AAPL,250,250.50,Sell
01/02/2025,10:56:10,META,250,592.03,Buy
01/02/2025,10:58:11,AAPL,250,250.50,Sell
01/02/2025,10:58:46,AAPL,250,250.60,Buy
01/02/2025,10:59:09,MSFT,250,425.59,Buy
01/02/2025,11:00:06,AAPL,250,250.50,Sell
01/02/2025,11:00:08,AMZN,250,221.76,Buy
01/02/2025,11:01:11,AAPL,250,250.75,Buy
01/02/2025,11:01:32,AAPL,250,250.50,Sell
01/02/2025,11:02:17,MSFT,250,425.49,Buy
01/02/2025,11:02:17,MSFT,250,425.26,Sell
01/02/2025,11:03:00,AAPL,250,250.65,Buy
01/02/2025,11:03:37,AAPL,250,250.50,Sell
01/02/2025,11:05:07,MSFT,250,425.59,Buy
01/02/2025,11:05:08,AAPL,250,250.38,Sell
01/02/2025,11:05:24,MSFT,250,425.32,Sell
01/02/2025,11:06:11,AAPL,250,250.37,Sell
01/02/2025,11:07:11,AMZN,250,221.67,Buy
01/02/2025,11:07:11,AAPL,250,250.32,Sell
01/02/2025,11:08:00,MSFT,250,425.41,Sell
01/02/2025,11:09:07,AAPL,250,250.49,Buy
01/02/2025,11:09:07,AAPL,250,250.29,Sell
01/02/2025,11:10:06,AMZN,250,221.44,Sell
01/02/2025,11:10:11,AAPL,250,250.29,Sell
01/02/2025,11:10:57,META,250,591.27,Sell
01/02/2025,11:11:06,AAPL,250,250.49,Buy
01/02/2025,11:12:07,AMZN,250,221.42,Buy
01/02/2025,11:12:10,AAPL,250,250.39,Buy
01/02/2025,11:12:29,AAPL,250,250.49,Buy
01/02/2025,11:14:10,MSFT,250,425.79,Sell
01/02/2025,11:14:10,AAPL,250,250.49,Buy
01/02/2025,11:14:10,AAPL,250,250.27,Sell
01/02/2025,11:15:11,AMZN,250,221.40,Sell
01/02/2025,11:16:11,MSFT,250,426.56,Buy
01/02/2025,11:16:11,AAPL,250,250.27,Sell
01/02/2025,11:16:55,MSFT,250,426.34,Buy
01/02/2025,11:17:10,AMZN,250,221.78,Buy
01/02/2025,11:17:59,AAPL,250,250.29,Sell
01/02/2025,11:18:09,MSFT,250,426.34,Buy
01/02/2025,11:18:09,MSFT,250,426.17,Sell
01/02/2025,11:20:05,MSFT,250,426.21,Sell
01/02/2025,11:20:10,AAPL,250,250.47,Buy
01/02/2025,11:21:11,AAPL,250,250.47,Buy
01/02/2025,11:22:05,MSFT,250,426.39,Buy
01/02/2025,11:22:08,AMZN,250,221.55,Sell
01/02/2025,11:23:06,MSFT,250,426.15,Buy
01/02/2025,11:23:09,AAPL,250,250.48,Buy
01/02/2025,11:23:19,META,250,592.03,Buy
01/02/2025,11:24:11,AAPL,250,250.48,Buy
01/02/2025,11:24:11,AAPL,250,250.30,Sell
01/02/2025,11:25:00,AAPL,250,250.49,Buy
01/02/2025,11:26:02,AAPL,250,250.32,Sell
01/02/2025,11:26:09,AMZN,250,221.83,Buy
01/02/2025,11:27:11,AMZN,250,221.65,Sell
01/02/2025,11:27:11,AAPL,250,250.32,Sell
01/02/2025,11:27:44,AAPL,250,250.32,Sell
01/02/2025,11:29:05,AAPL,250,250.39,Buy
01/02/2025,11:29:05,AAPL,250,250.32,Sell
01/02/2025,11:30:09,AAPL,250,250.43,Buy
01/02/2025,11:30:58,AAPL,250,250.34,Buy
01/02/2025,11:31:09,MSFT,250,425.70,Sell
01/02/2025,11:31:10,AMZN,250,221.88,Buy
01/02/2025,11:32:05,MSFT,250,425.72,Sell
01/02/2025,11:32:08,AMZN,250,221.80,Sell
01/02/2025,11:32:10,AAPL,250,250.26,Buy
01/02/2025,11:33:08,AAPL,250,250.19,Buy
01/02/2025,11:33:09,MSFT,250,425.72,Sell
01/02/2025,11:33:11,AMZN,250,221.87,Buy
01/02/2025,11:34:11,MSFT,250,425.72,Buy
01/02/2025,11:34:11,AMZN,250,221.69,Buy
01/02/2025,11:35:07,MSFT,250,426.04,Buy
01/02/2025,11:35:07,AMZN,250,221.60,Buy
01/02/2025,11:35:09,AAPL,250,250.00,Buy
01/02/2025,11:35:09,AAPL,250,249.89,Sell
01/02/2025,11:36:11,AAPL,250,250.00,Buy
01/02/2025,11:36:11,AAPL,250,249.89,Sell
01/02/2025,11:37:10,AAPL,250,250.02,Buy
01/02/2025,11:37:11,MSFT,250,425.85,Sell
01/02/2025,11:37:34,AAPL,250,250.02,Buy
01/02/2025,11:37:34,AAPL,250,249.86,Sell
01/02/2025,11:37:53,MSFT,250,426.01,Sell
01/02/2025,11:39:09,META,250,591.05,Sell
01/02/2025,11:39:09,AAPL,250,249.86,Sell
01/02/2025,11:40:01,AAPL,250,250.00,Buy
01/02/2025,11:40:01,AAPL,250,249.88,Sell
01/02/2025,11:41:00,MSFT,250,426.65,Buy
01/02/2025,11:41:06,AMZN,250,221.36,Sell
01/02/2025,11:41:53,META,250,591.85,Buy
01/02/2025,11:42:00,AMZN,250,221.65,Buy
01/02/2025,11:42:07,MSFT,250,426.65,Buy
01/02/2025,11:43:05,MSFT,250,426.73,Buy
01/02/2025,11:44:00,META,250,592.03,Buy
01/02/2025,11:44:03,AAPL,250,250.06,Sell
01/02/2025,11:45:05,AAPL,250,250.09,Sell
01/02/2025,11:45:11,MSFT,250,427.38,Buy
01/02/2025,11:45:37,AMZN,250,222.00,Buy
01/02/2025,11:45:37,AMZN,250,221.97,Sell
01/02/2025,11:45:53,MSFT,250,427.35,Buy
01/02/2025,11:45:58,AAPL,250,250.12,Sell
01/02/2025,11:45:58,AAPL,250,250.12,Sell
01/02/2025,11:47:40,AAPL,250,250.12,Sell
01/02/2025,11:48:00,AMZN,250,222.12,Buy
01/02/2025,11:48:00,AMZN,250,221.98,Sell
01/02/2025,11:48:00,META,250,593.00,Buy
01/02/2025,11:48:54,AMZN,250,221.98,Sell
01/02/2025,11:49:03,MSFT,250,427.16,Sell
01/02/2025,11:50:05,MSFT,250,427.10,Buy
01/02/2025,11:50:05,MSFT,250,426.73,Sell
01/02/2025,11:50:10,AAPL,250,250.03,Sell
01/02/2025,11:50:11,AMZN,250,221.97,Sell
01/02/2025,11:51:09,MSFT,250,427.00,Buy
01/02/2025,11:51:10,AMZN,250,222.20,Buy
01/02/2025,11:51:10,AAPL,250,250.04,Sell
01/02/2025,11:52:04,MSFT,250,427.00,Buy
01/02/2025,11:52:05,AAPL,250,250.00,Sell
01/02/2025,11:53:06,AAPL,250,249.89,Sell
01/02/2025,11:53:09,MSFT,250,426.70,Buy
01/02/2025,11:53:11,AMZN,250,222.20,Buy
01/02/2025,11:55:11,AAPL,250,249.99,Sell
01/02/2025,11:56:09,MSFT,250,426.49,Sell
01/02/2025,11:57:09,META,250,592.95,Sell
01/02/2025,11:57:09,AMZN,250,222.25,Buy
01/02/2025,11:57:09,AMZN,250,222.06,Sell
01/02/2025,11:57:11,MSFT,250,427.52,Buy
01/02/2025,11:57:11,MSFT,250,426.98,Sell
01/02/2025,11:58:06,AMZN,250,222.45,Buy
01/02/2025,11:58:10,MSFT,250,427.26,Sell
01/02/2025,11:59:09,AMZN,250,222.72,Buy
01/02/2025,11:59:09,MSFT,250,428.17,Buy
01/02/2025,11:59:11,META,250,593.01,Sell
01/02/2025,12:00:09,MSFT,250,427.61,Buy
01/02/2025,12:00:09,MSFT,250,427.03,Sell
01/02/2025,12:00:11,AMZN,250,222.72,Buy
01/02/2025,12:01:11,AMZN,250,222.75,Buy
01/02/2025,12:01:11,AMZN,250,222.50,Sell
01/02/2025,12:01:11,AAPL,250,250.47,Buy
01/02/2025,12:01:11,MSFT,250,428.00,Buy
01/02/2025,12:01:11,MSFT,250,427.45,Sell
01/02/2025,12:02:08,AMZN,250,222.75,Buy
01/02/2025,12:02:11,MSFT,250,428.00,Buy
01/02/2025,12:03:06,AMZN,250,222.79,Buy
01/02/2025,12:03:06,AMZN,250,222.60,Sell
01/02/2025,12:03:10,META,250,592.55,Sell
01/02/2025,12:03:11,MSFT,250,428.00,Buy
01/02/2025,12:04:05,MSFT,250,427.70,Buy
01/02/2025,12:04:09,GOOG,250,192.27,Buy
01/02/2025,12:04:10,AMZN,250,222.60,Buy
01/02/2025,12:05:11,META,250,593.15,Buy
01/02/2025,12:05:11,AMZN,250,222.65,Buy
01/02/2025,12:05:11,MSFT,250,427.59,Buy
01/02/2025,12:05:11,MSFT,250,427.34,Sell
01/02/2025,12:06:07,AAPL,250,250.50,Buy
01/02/2025,12:06:09,MSFT,250,427.90,Buy
01/02/2025,12:06:09,MSFT,250,427.62,Sell
01/02/2025,12:06:10,AMZN,250,222.78,Buy
01/02/2025,12:06:10,AMZN,250,222.65,Sell
01/02/2025,12:07:03,AAPL,250,250.45,Buy
01/02/2025,12:07:11,AMZN,250,223.09,Buy
01/02/2025,12:07:11,MSFT,250,428.00,Buy
01/02/2025,12:07:11,MSFT,250,427.70,Sell
01/02/2025,12:08:04,AMZN,250,222.94,Buy
01/02/2025,12:08:04,AMZN,250,222.78,Sell
01/02/2025,12:08:10,MSFT,250,427.96,Buy
01/02/2025,12:08:10,MSFT,250,427.63,Sell
01/02/2025,12:08:58,META,250,593.20,Buy
01/02/2025,12:09:02,AAPL,250,250.48,Buy
01/02/2025,12:09:08,AMZN,250,222.94,Buy
01/02/2025,12:10:10,MSFT,250,427.88,Buy
01/02/2025,12:10:11,AMZN,250,223.00,Buy
01/02/2025,12:10:11,META,250,593.55,Buy
01/02/2025,12:11:04,META,250,593.40,Buy
01/02/2025,12:11:06,AMZN,250,223.00,Buy
01/02/2025,12:11:08,MSFT,250,427.84,Buy
01/02/2025,12:11:54,AMZN,250,222.80,Sell
01/02/2025,12:12:11,MSFT,250,427.78,Buy
01/02/2025,12:12:11,MSFT,250,427.29,Sell
01/02/2025,12:13:03,AMZN,250,222.78,Buy
01/02/2025,12:13:03,AMZN,250,222.65,Sell
01/02/2025,12:13:44,META,250,593.75,Buy
01/02/2025,12:13:56,AMZN,250,222.96,Buy
01/02/2025,12:13:56,AMZN,250,222.75,Sell
01/02/2025,12:14:08,MSFT,250,427.78,Buy
01/02/2025,12:14:08,MSFT,250,427.42,Sell
01/02/2025,12:15:04,META,250,593.75,Buy
01/02/2025,12:15:06,MSFT,250,427.42,Sell
01/02/2025,12:15:11,AMZN,250,222.73,Sell
01/02/2025,12:15:59,MSFT,250,427.65,Buy
01/02/2025,12:15:59,MSFT,250,427.42,Sell
01/02/2025,12:16:05,AMZN,250,222.71,Sell
01/02/2025,12:16:10,AAPL,250,250.50,Sell
01/02/2025,12:16:42,MSFT,250,427.80,Buy
01/02/2025,12:16:42,MSFT,250,427.43,Sell
01/02/2025,12:16:53,AMZN,250,222.89,Buy
01/02/2025,12:16:53,AMZN,250,222.84,Sell
01/02/2025,12:17:40,AMZN,250,222.85,Buy
01/02/2025,12:17:40,AMZN,250,222.69,Sell
01/02/2025,12:17:43,MSFT,250,427.78,Buy
01/02/2025,12:17:43,MSFT,250,427.43,Sell
01/02/2025,12:19:11,AMZN,250,222.89,Buy
01/02/2025,12:19:11,AMZN,250,222.66,Sell
01/02/2025,12:19:11,MSFT,250,427.20,Sell
01/02/2025,12:19:11,META,250,593.77,Buy
01/02/2025,12:19:11,GOOG,250,192.36,Sell
01/02/2025,12:20:07,META,250,593.01,Sell
01/02/2025,12:20:08,MSFT,250,427.64,Buy
01/02/2025,12:20:08,MSFT,250,427.31,Sell
01/02/2025,12:20:11,AMZN,250,222.94,Buy
01/02/2025,12:20:11,AMZN,250,222.78,Sell
01/02/2025,12:20:34,AAPL,250,250.53,Sell
01/02/2025,12:21:04,GOOG,250,192.60,Buy
01/02/2025,12:21:08,AMZN,250,222.80,Sell
01/02/2025,12:21:09,MSFT,250,427.31,Sell
01/02/2025,12:22:02,AAPL,250,250.53,Sell
01/02/2025,12:22:03,MSFT,250,427.78,Buy
01/02/2025,12:22:03,MSFT,250,427.41,Sell
01/02/2025,12:22:06,AMZN,250,222.80,Sell
01/02/2025,12:23:07,AMZN,250,222.94,Buy
01/02/2025,12:23:07,AMZN,250,222.76,Sell
01/02/2025,12:23:07,MSFT,250,427.61,Sell
01/02/2025,12:23:07,META,250,593.80,Buy
01/02/2025,12:23:55,AMZN,250,222.80,Buy
01/02/2025,12:23:55,AMZN,250,222.74,Sell
01/02/2025,12:24:05,META,250,593.25,Sell
01/02/2025,12:24:09,AAPL,250,250.55,Sell
01/02/2025,12:25:10,MSFT,250,427.78,Buy
01/02/2025,12:25:10,MSFT,250,427.61,Sell
01/02/2025,12:25:10,AMZN,250,222.79,Buy
01/02/2025,12:25:10,AMZN,250,222.65,Sell
01/02/2025,12:25:10,META,250,593.79,Buy
01/02/2025,12:25:10,META,250,593.25,Sell
01/02/2025,12:25:10,META,250,593.25,Sell
01/02/2025,12:25:23,MSFT,250,427.78,Buy
01/02/2025,12:25:23,MSFT,250,427.61,Sell
01/02/2025,12:25:34,AMZN,250,222.79,Buy
01/02/2025,12:25:34,AMZN,250,222.65,Sell
01/02/2025,12:26:57,AMZN,250,222.64,Buy
01/02/2025,12:27:04,MSFT,250,427.72,Buy
01/02/2025,12:27:04,MSFT,250,427.61,Sell
01/02/2025,12:27:11,META,250,593.35,Buy
01/02/2025,12:27:36,MSFT,250,427.72,Buy
01/02/2025,12:27:43,AMZN,250,222.60,Buy
01/02/2025,12:27:43,AMZN,250,222.56,Sell
01/02/2025,12:27:57,META,250,593.52,Buy
01/02/2025,12:29:10,META,250,593.49,Sell
01/02/2025,12:29:10,MSFT,250,427.72,Buy
01/02/2025,12:29:10,MSFT,250,427.61,Sell
01/02/2025,12:29:11,AMZN,250,222.71,Buy
01/02/2025,12:29:11,AMZN,250,222.56,Sell
01/02/2025,12:30:06,META,250,593.59,Sell
01/02/2025,12:31:00,MSFT,250,427.71,Buy
01/02/2025,12:31:00,MSFT,250,427.65,Sell
01/02/2025,12:31:00,META,250,594.00,Buy
01/02/2025,12:31:57,MSFT,250,427.62,Buy
01/02/2025,12:31:57,MSFT,250,427.24,Sell
01/02/2025,12:31:59,AMZN,250,222.56,Sell
01/02/2025,12:32:37,AMZN,250,222.53,Sell
01/02/2025,12:33:11,MSFT,250,427.15,Sell
01/02/2025,12:33:57,AMZN,250,222.55,Sell
01/02/2025,12:34:08,META,250,592.81,Sell
01/02/2025,12:34:11,AAPL,250,250.85,Buy
01/02/2025,12:34:47,AMZN,250,222.64,Buy
