Date,Time,Symbol,Quantity,Price,Side
02/13/2025,14:34:11,META,250,723.07,Sell
02/13/2025,14:36:11,META,250,721.84,Sell
02/13/2025,14:42:11,AAPL,250,236.52,Buy
02/13/2025,14:43:11,AAPL,250,236.76,Buy
02/13/2025,14:49:11,META,250,722.06,Buy
02/13/2025,14:51:11,META,250,721.40,Buy
02/13/2025,14:57:11,AAPL,250,236.64,Sell
02/13/2025,14:58:11,AAPL,250,236.69,Sell
02/14/2025,15:02:11,META,250,729.47,Sell
02/14/2025,15:17:11,META,250,731.78,Buy
02/18/2025,14:32:11,MSFT,250,408.86,Sell
02/18/2025,14:35:11,META,250,734.29,Sell
02/18/2025,14:37:11,META,250,732.71,Sell
02/18/2025,14:39:11,META,250,729.97,Sell
02/18/2025,14:47:11,MSFT,250,408.87,Buy
02/18/2025,14:50:11,META,250,723.25,Buy
02/18/2025,14:52:11,META,250,724.30,Buy
02/18/2025,14:54:11,META,250,723.25,Buy
02/19/2025,14:32:11,META,250,702.44,Sell
02/19/2025,14:33:11,META,250,704.38,Sell
02/19/2025,14:34:10,META,250,704.88,Sell
02/19/2025,14:47:10,META,250,701.00,Buy
02/19/2025,14:48:11,META,250,702.14,Buy
02/19/2025,14:49:11,META,250,702.66,Buy
02/19/2025,15:25:11,META,250,696.35,Sell
02/19/2025,15:40:11,META,250,698.72,Buy
02/20/2025,14:33:11,META,250,700.00,Sell
02/20/2025,14:43:11,AMZN,250,224.74,Sell
02/20/2025,14:48:11,META,250,702.46,Buy
02/20/2025,14:58:11,AMZN,250,222.91,Buy
02/24/2025,14:37:11,META,250,683.18,Sell
02/24/2025,14:38:11,META,250,682.98,Sell
02/24/2025,14:52:11,META,250,676.10,Buy
02/24/2025,14:53:11,META,250,674.71,Buy
02/24/2025,14:55:11,AMZN,250,214.79,Sell
02/24/2025,14:56:11,AMZN,250,214.93,Sell
02/24/2025,15:03:11,AMZN,250,213.79,Sell
02/24/2025,15:10:11,AMZN,250,213.78,Buy
02/24/2025,15:11:11,AMZN,250,213.97,Buy
02/24/2025,15:18:11,AMZN,250,213.95,Buy
02/25/2025,14:35:11,META,250,663.20,Sell
02/25/2025,14:36:11,META,250,665.98,Sell
02/25/2025,14:37:11,META,250,666.68,Sell
02/25/2025,14:43:11,AAPL,250,247.20,Buy
02/25/2025,14:45:11,AAPL,250,247.41,Buy
02/25/2025,14:50:11,META,250,663.15,Buy
02/25/2025,14:51:11,META,250,662.55,Buy
02/25/2025,14:52:11,META,250,660.96,Buy
02/25/2025,14:58:11,AAPL,250,247.94,Sell
02/25/2025,15:00:11,AAPL,250,247.84,Sell
02/25/2025,15:32:11,AAPL,250,245.55,Buy
02/25/2025,15:47:11,AAPL,250,245.26,Sell
02/26/2025,14:32:11,AMZN,250,214.72,Sell
02/26/2025,14:34:11,AMZN,250,215.31,Sell
02/26/2025,14:36:11,META,250,662.76,Sell
02/26/2025,14:37:11,META,250,663.70,Sell
02/26/2025,14:38:11,AMZN,250,215.23,Sell
02/26/2025,14:47:11,AMZN,250,214.95,Buy
02/26/2025,14:49:11,AMZN,250,215.22,Buy
02/26/2025,14:51:10,META,250,668.33,Buy
02/26/2025,14:52:11,META,250,669.47,Buy
02/26/2025,14:53:11,AMZN,250,215.35,Buy
02/26/2025,17:59:11,AMZN,250,215.31,Sell
02/26/2025,18:14:11,AMZN,250,215.29,Buy
02/28/2025,14:33:11,META,250,648.44,Sell
02/28/2025,14:34:11,META,250,646.13,Sell
02/28/2025,14:35:11,META,250,647.66,Sell
02/28/2025,14:48:11,META,250,653.70,Buy
02/28/2025,14:49:11,META,250,654.62,Buy
02/28/2025,14:50:10,META,250,654.51,Buy
03/03/2025,14:34:11,MSFT,250,396.86,Sell
03/03/2025,14:35:11,MSFT,250,397.12,Sell
03/03/2025,14:36:11,AAPL,250,243.53,Sell
03/03/2025,14:36:11,MSFT,250,396.34,Sell
03/03/2025,14:37:11,AAPL,250,243.90,Sell
03/03/2025,14:38:11,AAPL,250,243.60,Sell
03/03/2025,14:49:11,MSFT,250,395.58,Buy
03/03/2025,14:50:11,MSFT,250,394.80,Buy
03/03/2025,14:51:11,MSFT,250,394.67,Buy
03/03/2025,14:51:11,AAPL,250,241.55,Buy
03/03/2025,14:52:11,AAPL,250,241.71,Buy
03/03/2025,14:53:11,AAPL,250,241.46,Buy
03/03/2025,15:01:11,META,250,666.10,Sell
03/03/2025,15:02:11,META,250,665.41,Sell
03/03/2025,15:16:09,META,250,668.23,Buy
03/03/2025,15:17:11,META,250,668.78,Buy
03/04/2025,20:54:11,AAPL,250,235.40,Buy
03/04/2025,20:55:11,AAPL,250,235.92,Buy
03/04/2025,20:57:11,AAPL,250,235.95,Buy
03/04/2025,21:09:10,AAPL,250,236.70,Sell
03/04/2025,21:10:08,AAPL,250,236.55,Sell
03/04/2025,21:12:07,AAPL,250,236.40,Sell
03/06/2025,14:37:11,GOOG,250,173.62,Sell
03/06/2025,14:52:11,GOOG,250,173.75,Buy
03/07/2025,14:33:11,MSFT,250,392.51,Sell
03/07/2025,14:35:11,MSFT,250,393.50,Sell
03/07/2025,14:36:11,AMZN,250,200.55,Sell
03/07/2025,14:43:11,AAPL,250,237.93,Sell
03/07/2025,14:45:11,AAPL,250,238.38,Sell
03/07/2025,14:46:11,AAPL,250,238.49,Sell
03/07/2025,14:48:11,MSFT,250,393.89,Buy
03/07/2025,14:50:11,MSFT,250,394.52,Buy
03/07/2025,14:51:11,AMZN,250,201.00,Buy
03/07/2025,14:58:11,AAPL,250,238.97,Buy
03/07/2025,15:00:11,AAPL,250,238.07,Buy
03/07/2025,15:01:11,AAPL,250,238.07,Buy
03/07/2025,16:50:11,META,250,602.04,Buy
03/07/2025,16:53:11,META,250,601.22,Buy
03/07/2025,16:54:10,META,250,601.34,Buy
03/07/2025,17:05:11,META,250,605.90,Sell
03/07/2025,17:08:07,META,250,603.79,Sell
03/07/2025,17:09:11,META,250,603.57,Sell
03/10/2025,15:07:11,META,250,590.90,Sell
03/10/2025,15:08:11,META,250,590.90,Sell
03/10/2025,15:09:11,META,250,591.00,Sell
03/10/2025,15:22:11,META,250,588.45,Buy
03/10/2025,15:23:11,META,250,589.33,Buy
03/10/2025,15:24:11,META,250,590.82,Buy
03/10/2025,15:32:11,META,250,596.56,Sell
03/10/2025,15:47:11,META,250,599.32,Buy
03/11/2025,13:41:11,META,250,607.71,Buy
03/11/2025,13:43:11,META,250,608.53,Buy
03/11/2025,13:44:11,META,250,608.40,Buy
03/11/2025,13:45:11,AMZN,250,198.92,Sell
03/11/2025,13:46:11,AMZN,250,198.16,Sell
03/11/2025,13:47:11,AMZN,250,198.60,Sell
03/11/2025,13:56:11,META,250,609.65,Sell
03/11/2025,13:57:11,META,250,610.50,Sell
03/11/2025,13:58:11,META,250,611.00,Sell
03/11/2025,13:59:11,META,250,611.70,Sell
03/11/2025,13:59:11,META,250,611.70,Sell
03/11/2025,14:00:11,AMZN,250,198.54,Buy
03/11/2025,14:00:11,META,250,609.00,Sell
03/11/2025,14:01:11,AMZN,250,199.89,Sell
03/11/2025,14:01:11,AMZN,250,199.83,Buy
03/11/2025,14:02:11,AMZN,250,199.11,Buy
03/11/2025,14:12:11,META,250,608.14,Buy
03/11/2025,14:14:11,META,250,606.86,Buy
03/11/2025,14:15:11,META,250,605.25,Buy
03/11/2025,14:16:11,AMZN,250,197.29,Buy
03/12/2025,13:35:11,GOOG,250,168.77,Buy
03/12/2025,13:50:11,GOOG,250,167.32,Sell
03/13/2025,13:49:11,AMZN,250,195.05,Buy
03/13/2025,13:54:11,AMZN,250,195.11,Buy
03/13/2025,14:04:11,AMZN,250,194.63,Sell
03/13/2025,14:06:11,META,250,600.98,Sell
03/13/2025,14:07:11,META,250,599.77,Sell
03/13/2025,14:08:08,META,250,600.94,Sell
03/13/2025,14:09:11,AMZN,250,195.00,Sell
03/13/2025,14:21:10,META,250,603.85,Buy
03/13/2025,14:22:11,META,250,603.24,Buy
03/13/2025,14:23:11,META,250,603.40,Buy
03/14/2025,13:32:11,MSFT,250,381.45,Sell
03/14/2025,13:33:11,MSFT,250,381.69,Sell
03/14/2025,13:34:11,MSFT,250,382.69,Sell
03/14/2025,13:36:11,GOOG,250,165.95,Buy
03/14/2025,13:38:10,META,250,606.50,Sell
03/14/2025,13:39:11,META,250,605.75,Sell
03/14/2025,13:40:11,GOOG,250,165.76,Buy
03/14/2025,13:40:11,META,250,604.40,Sell
03/14/2025,13:41:11,GOOG,250,165.66,Buy
03/14/2025,13:47:11,MSFT,250,383.80,Buy
03/14/2025,13:48:11,MSFT,250,383.80,Buy
03/14/2025,13:49:10,MSFT,250,383.78,Buy
03/14/2025,13:51:11,GOOG,250,166.46,Sell
03/14/2025,13:53:11,META,250,601.43,Buy
03/14/2025,13:54:11,META,250,600.66,Buy
03/14/2025,13:55:11,META,250,599.32,Buy
03/14/2025,13:55:11,GOOG,250,166.12,Sell
03/14/2025,13:56:09,GOOG,250,166.00,Sell
03/14/2025,14:09:10,META,250,598.05,Sell
03/14/2025,14:24:11,META,250,598.68,Buy
03/17/2025,13:45:11,AMZN,250,198.25,Buy
03/17/2025,13:46:11,AMZN,250,198.04,Buy
03/17/2025,14:00:11,AMZN,250,197.55,Sell
03/17/2025,14:01:11,AMZN,250,197.18,Sell
03/18/2025,14:09:11,META,250,582.56,Sell
03/18/2025,14:10:10,META,250,583.01,Sell
03/18/2025,14:11:11,META,250,582.48,Sell
03/18/2025,14:24:11,META,250,578.64,Buy
03/18/2025,14:25:11,META,250,579.77,Buy
03/18/2025,14:26:11,META,250,579.46,Buy
03/19/2025,13:40:11,META,250,581.00,Sell
03/19/2025,13:41:09,META,250,580.84,Sell
03/19/2025,13:55:10,META,250,583.75,Buy
03/19/2025,13:56:11,META,250,583.45,Buy
03/20/2025,13:35:10,MSFT,250,385.46,Sell
03/20/2025,13:36:10,MSFT,250,385.52,Sell
03/20/2025,13:37:11,MSFT,250,386.00,Sell
03/20/2025,13:41:11,META,250,589.85,Sell
03/20/2025,13:42:11,META,250,589.14,Sell
03/20/2025,13:47:11,META,250,592.77,Sell
03/20/2025,13:50:11,MSFT,250,386.38,Buy
03/20/2025,13:51:11,MSFT,250,386.62,Buy
03/20/2025,13:52:11,MSFT,250,386.60,Buy
03/20/2025,13:56:11,META,250,594.86,Buy
03/20/2025,13:57:11,META,250,594.49,Buy
03/20/2025,14:02:11,META,250,597.97,Buy
03/20/2025,14:10:11,META,250,600.26,Sell
03/20/2025,14:11:11,META,250,600.83,Sell
03/20/2025,14:12:11,META,250,600.83,Sell
03/20/2025,14:25:11,META,250,604.77,Buy
03/20/2025,14:26:11,META,250,604.71,Buy
03/20/2025,14:27:11,META,250,605.23,Buy
03/24/2025,13:41:11,GOOG,250,168.80,Buy
03/24/2025,13:56:11,GOOG,250,169.64,Sell
03/26/2025,13:36:11,GOOG,250,171.35,Buy
03/26/2025,13:38:11,GOOG,250,171.75,Buy
03/26/2025,13:41:11,GOOG,250,171.37,Buy
03/26/2025,13:51:11,GOOG,250,171.12,Sell
03/26/2025,13:53:11,GOOG,250,171.00,Sell
03/26/2025,13:56:11,GOOG,250,170.57,Sell
03/27/2025,13:40:11,AAPL,250,221.28,Buy
03/27/2025,13:42:11,AAPL,250,221.46,Buy
03/27/2025,13:43:11,AAPL,250,221.14,Buy
03/27/2025,13:55:11,AAPL,250,221.65,Sell
03/27/2025,13:57:11,AAPL,250,221.86,Sell
03/27/2025,13:58:11,AAPL,250,221.77,Sell
03/28/2025,13:37:11,GOOG,250,163.60,Sell
03/28/2025,13:52:11,GOOG,250,162.92,Buy
03/31/2025,13:33:11,META,250,559.64,Sell
03/31/2025,13:34:11,META,250,556.58,Sell
03/31/2025,13:37:11,META,250,558.91,Sell
03/31/2025,13:47:11,GOOG,250,152.62,Sell
03/31/2025,13:48:11,META,250,556.28,Buy
03/31/2025,13:49:11,META,250,557.24,Buy
03/31/2025,13:52:11,META,250,558.48,Buy
03/31/2025,14:02:11,GOOG,250,153.46,Buy
04/01/2025,13:41:11,GOOG,250,156.92,Buy
04/01/2025,13:56:11,GOOG,250,157.44,Sell
